Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1674663529.673786790;2023-01-25 16:18:49;-53;-10.55, 0;0, 0;10.55
1674663535.811572675;2023-01-25 16:18:55;-53;-10.55, 0;0, 0;10.55
1674663535.831190786;2023-01-25 16:18:55;-52;-10.55, 0;0, 0;10.55
1674663535.875469675;2023-01-25 16:18:55;-53;-10.55, 0;0, 0;10.55
1674663536.951457711;2023-01-25 16:18:56;-54;-10.55, 0;0, 0;10.55
1674663536.971406433;2023-01-25 16:18:56;-52;-10.55, 0;0, 0;10.55
1674663538.066097673;2023-01-25 16:18:58;-54;-10.55, 0;0, 0;10.55
1674663538.087594766;2023-01-25 16:18:58;-53;-10.55, 0;0, 0;10.55
1674663538.155547655;2023-01-25 16:18:58;-53;-10.55, 0;0, 0;10.55
1674663539.203872543;2023-01-25 16:18:59;-54;-10.55, 0;0, 0;10.55
1674663539.223374747;2023-01-25 16:18:59;-52;-10.55, 0;0, 0;10.55
1674663540.817670209;2023-01-25 16:19:00;-61;-10.55, 0;0, 0;10.55
1674663540.837138264;2023-01-25 16:19:00;-61;-10.55, 0;0, 0;10.55
1674663540.915664024;2023-01-25 16:19:00;-61;-10.55, 0;0, 0;10.55
1674663541.263916264;2023-01-25 16:19:01;-49;-10.55, 0;0, 0;10.55
1674663541.283789246;2023-01-25 16:19:01;-70;-10.55, 0;0, 0;10.55
1674663545.060161780;2023-01-25 16:19:05;-53;-10.55, 0;0, 0;10.55
1674663564.841149972;2023-01-25 16:19:24;-54;-10.55, 0;0, 0;10.55
1674663564.861295954;2023-01-25 16:19:24;-53;-10.55, 0;0, 0;10.55
1674663564.901553176;2023-01-25 16:19:24;-53;-10.55, 0;0, 0;10.55
1674663564.906063732;2023-01-25 16:19:24;-53;-10.55, 0;0, 0;10.55
1674663571.202157950;2023-01-25 16:19:31;-53;-10.55, 0;0, 0;10.55
1674663571.221041913;2023-01-25 16:19:31;-52;-10.55, 0;0, 0;10.55
1674663571.274188265;2023-01-25 16:19:31;-53;-10.55, 0;0, 0;10.55
1674663571.294582728;2023-01-25 16:19:31;-53;-10.55, 0;0, 0;10.55
1674663573.529179375;2023-01-25 16:19:33;-53;-10.55, 0;0, 0;10.55
1674663573.548522652;2023-01-25 16:19:33;-54;-10.55, 0;0, 0;10.55
1674663574.306735263;2023-01-25 16:19:34;-53;-10.55, 0;0, 0;10.55
1674663574.350207059;2023-01-25 16:19:34;-57;-10.55, 0;0, 0;10.55
1674663574.393995985;2023-01-25 16:19:34;-65;-10.55, 0;0, 0;10.55
1674663576.145992669;2023-01-25 16:19:36;-58;-10.55, 0;0, 0;10.55
1674663576.243439910;2023-01-25 16:19:36;-62;-10.55, 0;0, 0;10.55
1674663576.261259910;2023-01-25 16:19:36;-62;-10.55, 0;0, 0;10.55
1674663576.516791262;2023-01-25 16:19:36;-55;-10.55, 0;0, 0;10.55
1674663576.537202521;2023-01-25 16:19:36;-57;-10.55, 0;0, 0;10.55
1674663576.653462743;2023-01-25 16:19:36;-56;-10.55, 0;0, 0;10.55
1674663576.672817891;2023-01-25 16:19:36;-57;-10.55, 0;0, 0;10.55
1674663581.882348758;2023-01-25 16:19:41;-53;-10.55, 0;0, 0;10.55
1674663581.902355610;2023-01-25 16:19:41;-52;-10.55, 0;0, 0;10.55
1674663593.834555029;2023-01-25 16:19:53;-54;-10.55, 0;0, 0;10.55
1674663593.854273751;2023-01-25 16:19:53;-53;-10.55, 0;0, 0;10.55
1674663594.852322121;2023-01-25 16:19:54;-55;-10.55, 0;0, 0;10.55
