Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Thu Mar 16 10:25:54 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:55 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:56 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:57 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:58 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:25:59 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:01 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:02 2023;-63;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:03 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:04 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:06 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:08 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:11 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:12 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:13 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:15 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:17 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:18 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:22 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:23 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:25 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:26 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:28 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:29 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:31 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:33 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:34 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:35 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:37 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:38 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:40 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:42 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:43 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:44 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:46 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:48 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:49 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:50 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:51 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:52 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:54 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:56 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:58 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:26:59 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:02 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:03 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:04 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:05 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:06 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:07 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:08 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:11 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:13 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:15 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:17 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:18 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:19 2023;-69;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:23 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:24 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:26 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:28 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:29 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:32 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:36 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:37 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:39 2023;-65;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:41 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:43 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:44 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:45 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:46 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:49 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:50 2023;-65;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:51 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:56 2023;-69;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:57 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:27:58 2023;-68;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:01 2023;-67;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:02 2023;-64;-11.4, 15;4.6, 0;21.9317122
Thu Mar 16 10:28:04 2023;-64;-11.4, 15;4.6, 0;21.9317122
