Timestamp;Date ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1678962288.274990719;2023-03-16 10:24:48;-63;-11.4, 15;4.6, 0;21.9317122
1678962288.535246960;2023-03-16 10:24:48;17;-11.4, 15;4.6, 0;21.9317122
1678962288.555584219;2023-03-16 10:24:48;-64;-11.4, 15;4.6, 0;21.9317122
1678962291.807977847;2023-03-16 10:24:51;-70;-11.4, 15;4.6, 0;21.9317122
1678962291.829034106;2023-03-16 10:24:51;-70;-11.4, 15;4.6, 0;21.9317122
1678962292.069003754;2023-03-16 10:24:52;-68;-11.4, 15;4.6, 0;21.9317122
1678962292.087755865;2023-03-16 10:24:52;-68;-11.4, 15;4.6, 0;21.9317122
1678962293.416864087;2023-03-16 10:24:53;-70;-11.4, 15;4.6, 0;21.9317122
1678962293.436542531;2023-03-16 10:24:53;-69;-11.4, 15;4.6, 0;21.9317122
1678962293.713082013;2023-03-16 10:24:53;-68;-11.4, 15;4.6, 0;21.9317122
1678962293.732014864;2023-03-16 10:24:53;-68;-11.4, 15;4.6, 0;21.9317122
1678962295.545322826;2023-03-16 10:24:55;-70;-11.4, 15;4.6, 0;21.9317122
1678962295.568060567;2023-03-16 10:24:55;-71;-11.4, 15;4.6, 0;21.9317122
1678962296.073835548;2023-03-16 10:24:56;-71;-11.4, 15;4.6, 0;21.9317122
1678962296.093335270;2023-03-16 10:24:56;-69;-11.4, 15;4.6, 0;21.9317122
1678962296.138276715;2023-03-16 10:24:56;-71;-11.4, 15;4.6, 0;21.9317122
1678962296.162586900;2023-03-16 10:24:56;-75;-11.4, 15;4.6, 0;21.9317122
1678962297.077914251;2023-03-16 10:24:57;-71;-11.4, 15;4.6, 0;21.9317122
1678962297.326407714;2023-03-16 10:24:57;-61;-11.4, 15;4.6, 0;21.9317122
1678962297.348823399;2023-03-16 10:24:57;-62;-11.4, 15;4.6, 0;21.9317122
1678962298.164420380;2023-03-16 10:24:58;-64;-11.4, 15;4.6, 0;21.9317122
1678962298.183822214;2023-03-16 10:24:58;-64;-11.4, 15;4.6, 0;21.9317122
1678962301.723304119;2023-03-16 10:25:01;-72;-11.4, 15;4.6, 0;21.9317122
1678962301.747650286;2023-03-16 10:25:01;-75;-11.4, 15;4.6, 0;21.9317122
